datetime,intersection_id,avg_wait_time
2025-02-14 05:00:00,INT_102,29.57
2025-02-14 05:00:00,INT_103,22.57
2025-02-14 05:00:00,INT_104,25.75
2025-02-14 06:00:00,INT_101,25.0
2025-02-14 06:00:00,INT_102,29.51
2025-02-14 06:00:00,INT_103,35.45
2025-02-14 06:00:00,INT_104,36.0
2025-02-14 07:00:00,INT_101,39.55
2025-02-14 07:00:00,INT_102,39.03
2025-02-14 07:00:00,INT_103,25.41
2025-02-14 07:00:00,INT_104,58.83
2025-02-14 08:00:00,INT_101,42.53
2025-02-14 08:00:00,INT_102,28.91
2025-02-14 08:00:00,INT_103,53.25
2025-02-14 08:00:00,INT_104,47.23
2025-02-14 09:00:00,INT_101,36.04
2025-02-14 09:00:00,INT_102,30.39
2025-02-14 09:00:00,INT_103,43.67
2025-02-14 09:00:00,INT_104,36.94
2025-02-14 10:00:00,INT_101,40.69
2025-02-14 10:00:00,INT_102,24.04
2025-02-14 10:00:00,INT_103,56.93
2025-02-14 10:00:00,INT_104,28.94
2025-02-14 11:00:00,INT_101,20.0
2025-02-14 11:00:00,INT_102,17.68
2025-02-14 11:00:00,INT_103,33.84
2025-02-14 11:00:00,INT_104,32.03
2025-02-14 12:00:00,INT_101,39.88
2025-02-14 12:00:00,INT_102,37.09
2025-02-14 12:00:00,INT_103,33.26
2025-02-14 12:00:00,INT_104,23.34
2025-02-14 13:00:00,INT_101,37.02
2025-02-14 13:00:00,INT_102,26.03
2025-02-14 13:00:00,INT_103,32.91
2025-02-14 13:00:00,INT_104,30.67
2025-02-14 14:00:00,INT_101,42.48
2025-02-14 14:00:00,INT_102,26.92
2025-02-14 14:00:00,INT_103,34.29
2025-02-14 14:00:00,INT_104,57.21
2025-02-14 15:00:00,INT_101,31.37
2025-02-14 15:00:00,INT_102,32.55
2025-02-14 15:00:00,INT_103,17.12
2025-02-14 15:00:00,INT_104,27.03
2025-02-14 16:00:00,INT_101,39.98
2025-02-14 16:00:00,INT_102,28.21
2025-02-14 16:00:00,INT_103,35.97
2025-02-14 16:00:00,INT_104,45.35
2025-02-14 17:00:00,INT_101,29.93
2025-02-14 17:00:00,INT_102,34.87
2025-02-14 17:00:00,INT_103,35.14
2025-02-14 17:00:00,INT_104,35.94
2025-02-14 18:00:00,INT_101,38.02
2025-02-14 18:00:00,INT_102,27.5
2025-02-14 18:00:00,INT_103,40.04
2025-02-14 18:00:00,INT_104,58.89
2025-02-14 19:00:00,INT_101,32.3
2025-02-14 19:00:00,INT_102,38.17
2025-02-14 19:00:00,INT_103,46.88
2025-02-14 19:00:00,INT_104,35.33
2025-02-14 20:00:00,INT_101,32.96
2025-02-14 20:00:00,INT_102,31.45
2025-02-14 20:00:00,INT_103,33.9
2025-02-14 20:00:00,INT_104,36.1
2025-02-14 21:00:00,INT_101,40.31
2025-02-14 21:00:00,INT_102,28.16
2025-02-14 21:00:00,INT_103,30.69
2025-02-14 21:00:00,INT_104,24.7
2025-02-14 22:00:00,INT_101,38.38
2025-02-14 22:00:00,INT_102,30.16
2025-02-14 22:00:00,INT_103,32.37
2025-02-14 22:00:00,INT_104,24.48
2025-02-14 23:00:00,INT_101,37.3
2025-02-14 23:00:00,INT_102,37.99
2025-02-14 23:00:00,INT_103,32.57
2025-02-14 23:00:00,INT_104,28.72
2025-02-15 00:00:00,INT_101,38.06
2025-02-15 00:00:00,INT_102,30.46
2025-02-15 00:00:00,INT_103,25.95
2025-02-15 00:00:00,INT_104,24.11
2025-02-15 01:00:00,INT_101,31.71
2025-02-15 01:00:00,INT_102,27.57
2025-02-15 01:00:00,INT_103,25.62
2025-02-15 01:00:00,INT_104,36.37
2025-02-15 02:00:00,INT_101,27.86
2025-02-15 02:00:00,INT_102,38.54
2025-02-15 02:00:00,INT_103,33.31
2025-02-15 02:00:00,INT_104,31.88
2025-02-15 03:00:00,INT_101,33.24
2025-02-15 03:00:00,INT_102,46.57
2025-02-15 03:00:00,INT_103,34.93
2025-02-15 03:00:00,INT_104,52.91
2025-02-15 04:00:00,INT_101,43.33
2025-02-15 04:00:00,INT_102,29.71
2025-02-15 04:00:00,INT_103,47.9
2025-02-15 04:00:00,INT_104,23.97
2025-02-15 05:00:00,INT_101,32.16
2025-02-15 05:00:00,INT_102,30.51
2025-02-15 05:00:00,INT_103,20.27
2025-02-15 05:00:00,INT_104,28.22
2025-02-15 06:00:00,INT_101,31.58
2025-02-15 06:00:00,INT_102,35.41
2025-02-15 06:00:00,INT_103,32.56
2025-02-15 06:00:00,INT_104,22.24
2025-02-15 07:00:00,INT_101,43.04
2025-02-15 07:00:00,INT_102,64.21
2025-02-15 07:00:00,INT_103,41.35
2025-02-15 07:00:00,INT_104,32.68
2025-02-15 08:00:00,INT_101,46.09
2025-02-15 08:00:00,INT_102,29.34
2025-02-15 08:00:00,INT_103,30.52
2025-02-15 08:00:00,INT_104,35.21
2025-02-15 09:00:00,INT_101,39.53
2025-02-15 09:00:00,INT_102,39.2
2025-02-15 09:00:00,INT_103,31.68
2025-02-15 09:00:00,INT_104,32.91
2025-02-15 10:00:00,INT_101,34.3
2025-02-15 10:00:00,INT_102,25.34
2025-02-15 10:00:00,INT_103,37.88
2025-02-15 10:00:00,INT_104,20.14
2025-02-15 11:00:00,INT_101,38.29
2025-02-15 11:00:00,INT_102,20.63
2025-02-15 11:00:00,INT_103,28.03
2025-02-15 11:00:00,INT_104,25.91
2025-02-15 12:00:00,INT_101,42.84
2025-02-15 12:00:00,INT_102,30.86
2025-02-15 12:00:00,INT_103,30.23
2025-02-15 12:00:00,INT_104,18.78
2025-02-15 13:00:00,INT_101,29.75
2025-02-15 13:00:00,INT_102,35.28
2025-02-15 13:00:00,INT_103,18.7
2025-02-15 13:00:00,INT_104,22.14
2025-02-15 14:00:00,INT_101,36.96
2025-02-15 14:00:00,INT_102,36.7
2025-02-15 14:00:00,INT_103,32.85
2025-02-15 14:00:00,INT_104,30.33
2025-02-15 15:00:00,INT_101,45.84
2025-02-15 15:00:00,INT_102,21.04
2025-02-15 15:00:00,INT_103,27.45
2025-02-15 15:00:00,INT_104,36.93
2025-02-15 16:00:00,INT_101,20.8
2025-02-15 16:00:00,INT_102,45.11
2025-02-15 16:00:00,INT_103,31.95
2025-02-15 16:00:00,INT_104,15.81
2025-02-15 17:00:00,INT_101,37.44
2025-02-15 17:00:00,INT_102,37.79
2025-02-15 17:00:00,INT_103,40.13
2025-02-15 17:00:00,INT_104,38.96
2025-02-15 18:00:00,INT_101,39.05
2025-02-15 18:00:00,INT_102,45.88
2025-02-15 18:00:00,INT_103,31.78
2025-02-15 18:00:00,INT_104,30.9
2025-02-15 19:00:00,INT_101,47.68
2025-02-15 19:00:00,INT_102,54.33
2025-02-15 19:00:00,INT_103,30.52
2025-02-15 19:00:00,INT_104,28.1
2025-02-15 20:00:00,INT_101,42.07
2025-02-15 20:00:00,INT_102,24.25
2025-02-15 20:00:00,INT_103,21.89
2025-02-15 20:00:00,INT_104,33.19
2025-02-15 21:00:00,INT_101,39.63
2025-02-15 21:00:00,INT_102,28.47
2025-02-15 21:00:00,INT_103,23.49
2025-02-15 21:00:00,INT_104,23.55
2025-02-15 22:00:00,INT_101,31.69
2025-02-15 22:00:00,INT_102,48.19
2025-02-15 22:00:00,INT_103,35.93
2025-02-15 22:00:00,INT_104,24.19
2025-02-15 23:00:00,INT_101,25.41
2025-02-15 23:00:00,INT_102,32.67
2025-02-15 23:00:00,INT_103,30.11
2025-02-15 23:00:00,INT_104,21.78
2025-02-16 00:00:00,INT_101,24.68
2025-02-16 00:00:00,INT_102,27.95
2025-02-16 00:00:00,INT_103,24.2
2025-02-16 00:00:00,INT_104,45.78
2025-02-16 01:00:00,INT_101,42.13
2025-02-16 01:00:00,INT_102,30.09
2025-02-16 01:00:00,INT_103,25.67
2025-02-16 01:00:00,INT_104,37.09
2025-02-16 02:00:00,INT_101,29.34
2025-02-16 02:00:00,INT_102,30.31
2025-02-16 02:00:00,INT_103,33.39
2025-02-16 02:00:00,INT_104,37.57
2025-02-16 03:00:00,INT_101,30.29
2025-02-16 03:00:00,INT_102,33.67
2025-02-16 03:00:00,INT_103,18.36
2025-02-16 03:00:00,INT_104,25.03
2025-02-16 04:00:00,INT_101,41.68
2025-02-16 04:00:00,INT_102,35.98
2025-02-16 04:00:00,INT_103,28.3
2025-02-16 04:00:00,INT_104,34.37
2025-02-16 05:00:00,INT_101,24.93
2025-02-16 05:00:00,INT_102,31.28
2025-02-16 05:00:00,INT_103,31.66
2025-02-16 05:00:00,INT_104,56.11
2025-02-16 06:00:00,INT_101,25.84
2025-02-16 06:00:00,INT_102,34.29
2025-02-16 06:00:00,INT_103,30.12
2025-02-16 06:00:00,INT_104,21.07
2025-02-16 07:00:00,INT_101,47.99
2025-02-16 07:00:00,INT_102,39.24
2025-02-16 07:00:00,INT_103,39.08
2025-02-16 07:00:00,INT_104,39.05
2025-02-16 08:00:00,INT_101,38.0
2025-02-16 08:00:00,INT_102,29.88
2025-02-16 08:00:00,INT_103,46.66
2025-02-16 08:00:00,INT_104,40.71
2025-02-16 09:00:00,INT_101,40.14
2025-02-16 09:00:00,INT_102,40.06
2025-02-16 09:00:00,INT_103,39.03
2025-02-16 09:00:00,INT_104,35.13
2025-02-16 10:00:00,INT_101,27.63
2025-02-16 10:00:00,INT_102,37.77
2025-02-16 10:00:00,INT_103,32.17
2025-02-16 10:00:00,INT_104,25.56
2025-02-16 11:00:00,INT_101,36.96
2025-02-16 11:00:00,INT_102,50.68
2025-02-16 11:00:00,INT_103,29.53
2025-02-16 11:00:00,INT_104,27.07
2025-02-16 12:00:00,INT_101,26.86
2025-02-16 12:00:00,INT_102,22.59
2025-02-16 12:00:00,INT_103,39.4
2025-02-16 12:00:00,INT_104,31.8
2025-02-16 13:00:00,INT_101,22.44
2025-02-16 13:00:00,INT_102,29.26
2025-02-16 13:00:00,INT_103,22.53
2025-02-16 13:00:00,INT_104,33.79
2025-02-16 14:00:00,INT_101,28.47
2025-02-16 14:00:00,INT_102,23.67
2025-02-16 14:00:00,INT_103,22.74
2025-02-16 14:00:00,INT_104,25.93
2025-02-16 15:00:00,INT_101,36.61
2025-02-16 15:00:00,INT_102,35.01
2025-02-16 15:00:00,INT_103,38.69
2025-02-16 15:00:00,INT_104,23.7
2025-02-16 16:00:00,INT_101,35.51
2025-02-16 16:00:00,INT_102,30.6
2025-02-16 16:00:00,INT_103,34.74
2025-02-16 16:00:00,INT_104,34.96
2025-02-16 17:00:00,INT_101,42.13
2025-02-16 17:00:00,INT_102,35.02
2025-02-16 17:00:00,INT_103,33.89
2025-02-16 17:00:00,INT_104,25.6
2025-02-16 18:00:00,INT_101,46.09
2025-02-16 18:00:00,INT_102,31.72
2025-02-16 18:00:00,INT_103,32.99
2025-02-16 18:00:00,INT_104,32.4
2025-02-16 19:00:00,INT_101,44.24
2025-02-16 19:00:00,INT_102,28.77
2025-02-16 19:00:00,INT_103,47.9
2025-02-16 19:00:00,INT_104,41.68
2025-02-16 20:00:00,INT_101,34.75
2025-02-16 20:00:00,INT_102,32.72
2025-02-16 20:00:00,INT_103,52.56
2025-02-16 20:00:00,INT_104,27.64
2025-02-16 21:00:00,INT_101,36.95
2025-02-16 21:00:00,INT_102,30.82
2025-02-16 21:00:00,INT_103,26.13
2025-02-16 21:00:00,INT_104,31.89
2025-02-16 22:00:00,INT_101,26.27
2025-02-16 22:00:00,INT_102,23.14
2025-02-16 22:00:00,INT_103,21.49
2025-02-16 22:00:00,INT_104,42.49
2025-02-16 23:00:00,INT_101,26.75
2025-02-16 23:00:00,INT_102,36.45
2025-02-16 23:00:00,INT_103,26.11
2025-02-16 23:00:00,INT_104,26.02
2025-02-17 00:00:00,INT_101,38.82
2025-02-17 00:00:00,INT_102,34.54
2025-02-17 00:00:00,INT_103,35.37
2025-02-17 00:00:00,INT_104,30.02
2025-02-17 01:00:00,INT_101,24.63
2025-02-17 01:00:00,INT_102,28.27
2025-02-17 01:00:00,INT_103,23.81
2025-02-17 01:00:00,INT_104,32.98
2025-02-17 02:00:00,INT_101,39.38
2025-02-17 02:00:00,INT_102,23.91
2025-02-17 02:00:00,INT_103,26.8
2025-02-17 02:00:00,INT_104,28.43
2025-02-17 03:00:00,INT_101,25.69
2025-02-17 03:00:00,INT_102,26.35
2025-02-17 03:00:00,INT_103,37.43
2025-02-17 03:00:00,INT_104,21.35
2025-02-17 04:00:00,INT_101,28.01
2025-02-17 04:00:00,INT_102,28.02
2025-02-17 04:00:00,INT_103,28.13
2025-02-17 04:00:00,INT_104,33.67
2025-02-17 05:00:00,INT_101,33.0
2025-02-17 05:00:00,INT_102,15.88
2025-02-17 05:00:00,INT_103,28.06
2025-02-17 05:00:00,INT_104,8.78
2025-02-17 06:00:00,INT_101,23.3
2025-02-17 06:00:00,INT_102,26.95
2025-02-17 06:00:00,INT_103,52.4
2025-02-17 06:00:00,INT_104,28.36
2025-02-17 07:00:00,INT_101,40.28
2025-02-17 07:00:00,INT_102,49.1
2025-02-17 07:00:00,INT_103,43.41
2025-02-17 07:00:00,INT_104,44.81
2025-02-17 08:00:00,INT_101,42.29
2025-02-17 08:00:00,INT_102,39.11
2025-02-17 08:00:00,INT_103,31.98
2025-02-17 08:00:00,INT_104,40.42
2025-02-17 09:00:00,INT_101,41.11
2025-02-17 09:00:00,INT_102,44.66
2025-02-17 09:00:00,INT_103,27.68
2025-02-17 09:00:00,INT_104,33.23
2025-02-17 10:00:00,INT_101,31.98
2025-02-17 10:00:00,INT_102,31.52
2025-02-17 10:00:00,INT_103,30.27
2025-02-17 10:00:00,INT_104,24.64
2025-02-17 11:00:00,INT_101,32.09
2025-02-17 11:00:00,INT_102,29.6
2025-02-17 11:00:00,INT_103,24.83
2025-02-17 11:00:00,INT_104,42.96
2025-02-17 12:00:00,INT_101,41.46
2025-02-17 12:00:00,INT_102,26.99
2025-02-17 12:00:00,INT_103,21.91
2025-02-17 12:00:00,INT_104,48.55
2025-02-17 13:00:00,INT_101,33.22
2025-02-17 13:00:00,INT_102,29.51
2025-02-17 13:00:00,INT_103,26.76
2025-02-17 13:00:00,INT_104,30.75
2025-02-17 14:00:00,INT_101,31.24
2025-02-17 14:00:00,INT_102,36.64
2025-02-17 14:00:00,INT_103,40.39
2025-02-17 14:00:00,INT_104,30.92
2025-02-17 15:00:00,INT_101,30.61
2025-02-17 15:00:00,INT_102,35.08
2025-02-17 15:00:00,INT_103,32.48
2025-02-17 15:00:00,INT_104,25.03
2025-02-17 16:00:00,INT_101,51.48
2025-02-17 16:00:00,INT_102,31.36
2025-02-17 16:00:00,INT_103,25.97
2025-02-17 16:00:00,INT_104,39.24
2025-02-17 17:00:00,INT_101,49.13
2025-02-17 17:00:00,INT_102,40.1
2025-02-17 17:00:00,INT_103,33.09
2025-02-17 17:00:00,INT_104,34.71
2025-02-17 18:00:00,INT_101,34.31
2025-02-17 18:00:00,INT_102,38.37
2025-02-17 18:00:00,INT_103,45.77
2025-02-17 18:00:00,INT_104,36.02
2025-02-17 19:00:00,INT_101,55.3
2025-02-17 19:00:00,INT_102,31.02
2025-02-17 19:00:00,INT_103,40.44
2025-02-17 19:00:00,INT_104,36.58
2025-02-17 20:00:00,INT_101,30.89
2025-02-17 20:00:00,INT_102,26.73
2025-02-17 20:00:00,INT_103,47.55
2025-02-17 20:00:00,INT_104,37.22
2025-02-17 21:00:00,INT_101,33.82
2025-02-17 21:00:00,INT_102,25.62
2025-02-17 21:00:00,INT_103,21.32
2025-02-17 21:00:00,INT_104,30.19
2025-02-17 22:00:00,INT_101,66.83
2025-02-17 22:00:00,INT_102,38.31
2025-02-17 22:00:00,INT_103,18.92
2025-02-17 22:00:00,INT_104,38.11
2025-02-17 23:00:00,INT_101,31.99
2025-02-17 23:00:00,INT_102,33.68
2025-02-17 23:00:00,INT_103,32.16
2025-02-17 23:00:00,INT_104,29.59
2025-02-18 00:00:00,INT_101,33.48
2025-02-18 00:00:00,INT_102,29.52
2025-02-18 00:00:00,INT_103,26.81
2025-02-18 00:00:00,INT_104,28.18
2025-02-18 01:00:00,INT_101,37.56
2025-02-18 01:00:00,INT_102,28.18
2025-02-18 01:00:00,INT_103,36.34
2025-02-18 01:00:00,INT_104,22.7
2025-02-18 02:00:00,INT_101,36.03
2025-02-18 02:00:00,INT_102,23.03
2025-02-18 02:00:00,INT_103,25.82
2025-02-18 02:00:00,INT_104,32.48
2025-02-18 03:00:00,INT_101,36.31
2025-02-18 03:00:00,INT_102,26.81
2025-02-18 03:00:00,INT_103,33.07
2025-02-18 03:00:00,INT_104,27.25
2025-02-18 04:00:00,INT_101,22.44
2025-02-18 04:00:00,INT_102,28.33
2025-02-18 04:00:00,INT_103,25.67
2025-02-18 04:00:00,INT_104,25.16
2025-02-18 05:00:00,INT_101,26.58
2025-02-18 05:00:00,INT_102,27.4
2025-02-18 05:00:00,INT_103,27.45
2025-02-18 05:00:00,INT_104,47.99
2025-02-18 06:00:00,INT_101,27.16
2025-02-18 06:00:00,INT_102,30.66
2025-02-18 06:00:00,INT_103,29.32
2025-02-18 06:00:00,INT_104,26.15
2025-02-18 07:00:00,INT_101,41.41
2025-02-18 07:00:00,INT_102,40.64
2025-02-18 07:00:00,INT_103,32.57
2025-02-18 07:00:00,INT_104,41.17
2025-02-18 08:00:00,INT_101,29.45
2025-02-18 08:00:00,INT_102,27.78
2025-02-18 08:00:00,INT_103,30.64
2025-02-18 08:00:00,INT_104,44.91
2025-02-18 09:00:00,INT_101,40.26
2025-02-18 09:00:00,INT_102,32.41
2025-02-18 09:00:00,INT_103,29.57
2025-02-18 09:00:00,INT_104,51.39
2025-02-18 10:00:00,INT_101,34.04
2025-02-18 10:00:00,INT_102,24.72
2025-02-18 10:00:00,INT_103,28.14
2025-02-18 10:00:00,INT_104,28.42
2025-02-18 11:00:00,INT_101,35.67
2025-02-18 11:00:00,INT_102,28.35
2025-02-18 11:00:00,INT_103,32.64
2025-02-18 11:00:00,INT_104,22.21
2025-02-18 12:00:00,INT_101,37.53
2025-02-18 12:00:00,INT_102,37.95
2025-02-18 12:00:00,INT_103,38.64
2025-02-18 12:00:00,INT_104,35.02
2025-02-18 13:00:00,INT_101,25.4
2025-02-18 13:00:00,INT_102,38.59
2025-02-18 13:00:00,INT_103,31.11
2025-02-18 13:00:00,INT_104,29.85
2025-02-18 14:00:00,INT_101,33.13
2025-02-18 14:00:00,INT_102,36.41
2025-02-18 14:00:00,INT_103,22.37
2025-02-18 14:00:00,INT_104,28.36
2025-02-18 15:00:00,INT_101,32.07
2025-02-18 15:00:00,INT_102,25.67
2025-02-18 15:00:00,INT_103,28.66
2025-02-18 15:00:00,INT_104,31.65
2025-02-18 16:00:00,INT_101,34.21
2025-02-18 16:00:00,INT_102,42.39
2025-02-18 16:00:00,INT_103,22.53
2025-02-18 16:00:00,INT_104,22.26
2025-02-18 17:00:00,INT_101,41.09
2025-02-18 17:00:00,INT_102,37.83
2025-02-18 17:00:00,INT_103,33.26
2025-02-18 17:00:00,INT_104,25.28
2025-02-18 18:00:00,INT_101,44.36
2025-02-18 18:00:00,INT_102,41.84
2025-02-18 18:00:00,INT_103,40.7
2025-02-18 18:00:00,INT_104,40.42
2025-02-18 19:00:00,INT_101,44.56
2025-02-18 19:00:00,INT_102,33.44
2025-02-18 19:00:00,INT_103,49.61
2025-02-18 19:00:00,INT_104,39.73
2025-02-18 20:00:00,INT_101,27.55
2025-02-18 20:00:00,INT_102,38.0
2025-02-18 20:00:00,INT_103,19.76
2025-02-18 20:00:00,INT_104,28.31
2025-02-18 21:00:00,INT_101,23.1
2025-02-18 21:00:00,INT_102,25.25
2025-02-18 21:00:00,INT_103,17.6
2025-02-18 21:00:00,INT_104,21.12
2025-02-18 22:00:00,INT_101,15.14
2025-02-18 22:00:00,INT_102,32.53
2025-02-18 22:00:00,INT_103,39.73
2025-02-18 22:00:00,INT_104,26.86
2025-02-18 23:00:00,INT_101,29.11
2025-02-18 23:00:00,INT_102,25.99
2025-02-18 23:00:00,INT_103,21.93
2025-02-18 23:00:00,INT_104,29.96
2025-02-19 00:00:00,INT_101,31.77
2025-02-19 00:00:00,INT_102,38.32
2025-02-19 00:00:00,INT_103,25.01
2025-02-19 00:00:00,INT_104,32.48
2025-02-19 01:00:00,INT_101,36.33
2025-02-19 01:00:00,INT_102,27.44
2025-02-19 01:00:00,INT_103,31.4
2025-02-19 01:00:00,INT_104,32.55
2025-02-19 02:00:00,INT_101,37.02
2025-02-19 02:00:00,INT_102,27.43
2025-02-19 02:00:00,INT_103,27.09
2025-02-19 02:00:00,INT_104,24.73
2025-02-19 03:00:00,INT_101,27.75
2025-02-19 03:00:00,INT_102,24.13
2025-02-19 03:00:00,INT_103,27.12
2025-02-19 03:00:00,INT_104,29.11
2025-02-19 04:00:00,INT_101,40.12
2025-02-19 04:00:00,INT_102,29.91
2025-02-19 04:00:00,INT_103,33.64
2025-02-19 04:00:00,INT_104,27.58
2025-02-19 05:00:00,INT_101,28.68
2025-02-19 05:00:00,INT_102,38.33
2025-02-19 05:00:00,INT_103,32.99
2025-02-19 05:00:00,INT_104,28.6
2025-02-19 06:00:00,INT_101,48.29
2025-02-19 06:00:00,INT_102,50.85
2025-02-19 06:00:00,INT_103,24.99
2025-02-19 06:00:00,INT_104,31.37
2025-02-19 07:00:00,INT_101,31.89
2025-02-19 07:00:00,INT_102,34.58
2025-02-19 07:00:00,INT_103,33.68
2025-02-19 07:00:00,INT_104,36.97
2025-02-19 08:00:00,INT_101,34.82
2025-02-19 08:00:00,INT_102,39.6
2025-02-19 08:00:00,INT_103,38.08
2025-02-19 08:00:00,INT_104,32.63
2025-02-19 09:00:00,INT_101,45.79
2025-02-19 09:00:00,INT_102,41.67
2025-02-19 09:00:00,INT_103,44.59
2025-02-19 09:00:00,INT_104,40.08
2025-02-19 10:00:00,INT_101,24.94
2025-02-19 10:00:00,INT_102,18.71
2025-02-19 10:00:00,INT_103,30.86
2025-02-19 10:00:00,INT_104,29.18
2025-02-19 11:00:00,INT_101,31.78
2025-02-19 11:00:00,INT_102,21.27
2025-02-19 11:00:00,INT_103,20.63
2025-02-19 11:00:00,INT_104,19.34
2025-02-19 12:00:00,INT_101,37.55
2025-02-19 12:00:00,INT_102,29.63
2025-02-19 12:00:00,INT_103,27.04
2025-02-19 12:00:00,INT_104,33.27
2025-02-19 13:00:00,INT_101,22.08
2025-02-19 13:00:00,INT_102,28.38
2025-02-19 13:00:00,INT_103,35.03
2025-02-19 13:00:00,INT_104,28.38
2025-02-19 14:00:00,INT_101,34.5
2025-02-19 14:00:00,INT_102,28.61
2025-02-19 14:00:00,INT_103,31.08
2025-02-19 14:00:00,INT_104,40.25
2025-02-19 15:00:00,INT_101,33.2
2025-02-19 15:00:00,INT_102,37.26
2025-02-19 15:00:00,INT_103,26.38
2025-02-19 15:00:00,INT_104,20.57
2025-02-19 16:00:00,INT_101,32.41
2025-02-19 16:00:00,INT_102,26.34
2025-02-19 16:00:00,INT_103,30.92
2025-02-19 16:00:00,INT_104,33.32
2025-02-19 17:00:00,INT_101,39.05
2025-02-19 17:00:00,INT_102,36.27
2025-02-19 17:00:00,INT_103,26.28
2025-02-19 17:00:00,INT_104,33.81
2025-02-19 18:00:00,INT_101,36.22
2025-02-19 18:00:00,INT_102,37.2
2025-02-19 18:00:00,INT_103,35.91
2025-02-19 18:00:00,INT_104,34.23
2025-02-19 19:00:00,INT_101,43.41
2025-02-19 19:00:00,INT_102,33.72
2025-02-19 19:00:00,INT_103,34.02
2025-02-19 19:00:00,INT_104,26.44
2025-02-19 20:00:00,INT_101,34.22
2025-02-19 20:00:00,INT_102,50.01
2025-02-19 20:00:00,INT_103,24.52
2025-02-19 20:00:00,INT_104,31.2
2025-02-19 21:00:00,INT_101,41.19
2025-02-19 21:00:00,INT_102,29.34
2025-02-19 21:00:00,INT_103,28.14
2025-02-19 21:00:00,INT_104,23.68
2025-02-19 22:00:00,INT_101,32.16
2025-02-19 22:00:00,INT_102,33.05
2025-02-19 22:00:00,INT_103,25.87
2025-02-19 22:00:00,INT_104,35.8
2025-02-19 23:00:00,INT_101,25.75
2025-02-19 23:00:00,INT_102,34.32
2025-02-19 23:00:00,INT_103,22.6
2025-02-19 23:00:00,INT_104,19.36
2025-02-20 00:00:00,INT_101,34.5
2025-02-20 00:00:00,INT_102,26.21
2025-02-20 00:00:00,INT_103,29.3
2025-02-20 00:00:00,INT_104,52.17
2025-02-20 01:00:00,INT_101,37.53
2025-02-20 01:00:00,INT_102,31.93
2025-02-20 01:00:00,INT_103,46.08
2025-02-20 01:00:00,INT_104,31.45
2025-02-20 02:00:00,INT_101,33.93
2025-02-20 02:00:00,INT_102,20.39
2025-02-20 02:00:00,INT_103,28.87
2025-02-20 02:00:00,INT_104,26.77
2025-02-20 03:00:00,INT_101,57.56
2025-02-20 03:00:00,INT_102,26.0
2025-02-20 03:00:00,INT_103,39.87
2025-02-20 03:00:00,INT_104,34.79
2025-02-20 04:00:00,INT_101,28.46
2025-02-20 04:00:00,INT_102,33.07
2025-02-20 04:00:00,INT_103,24.99
2025-02-20 04:00:00,INT_104,26.49
2025-02-20 05:00:00,INT_101,35.22
2025-02-20 05:00:00,INT_102,25.77
2025-02-20 05:00:00,INT_103,29.4
2025-02-20 05:00:00,INT_104,25.96
2025-02-20 06:00:00,INT_101,25.58
2025-02-20 06:00:00,INT_102,44.52
2025-02-20 06:00:00,INT_103,30.75
2025-02-20 06:00:00,INT_104,19.43
2025-02-20 07:00:00,INT_101,41.02
2025-02-20 07:00:00,INT_102,37.28
2025-02-20 07:00:00,INT_103,37.88
2025-02-20 07:00:00,INT_104,40.19
2025-02-20 08:00:00,INT_101,30.24
2025-02-20 08:00:00,INT_102,31.18
2025-02-20 08:00:00,INT_103,41.55
2025-02-20 08:00:00,INT_104,40.18
2025-02-20 09:00:00,INT_101,33.88
2025-02-20 09:00:00,INT_102,34.8
2025-02-20 09:00:00,INT_103,35.1
2025-02-20 09:00:00,INT_104,39.63
2025-02-20 10:00:00,INT_101,37.75
2025-02-20 10:00:00,INT_102,27.69
2025-02-20 10:00:00,INT_103,24.57
2025-02-20 10:00:00,INT_104,27.46
2025-02-20 11:00:00,INT_101,31.03
2025-02-20 11:00:00,INT_102,45.14
2025-02-20 11:00:00,INT_103,22.03
2025-02-20 11:00:00,INT_104,32.77
2025-02-20 12:00:00,INT_101,42.72
2025-02-20 12:00:00,INT_102,40.36
2025-02-20 12:00:00,INT_103,31.75
2025-02-20 12:00:00,INT_104,24.7
2025-02-20 13:00:00,INT_101,32.37
2025-02-20 13:00:00,INT_102,31.08
2025-02-20 13:00:00,INT_103,30.35
2025-02-20 13:00:00,INT_104,43.54
2025-02-20 14:00:00,INT_101,48.01
2025-02-20 14:00:00,INT_102,30.54
2025-02-20 14:00:00,INT_103,25.49
2025-02-20 14:00:00,INT_104,19.63
2025-02-20 15:00:00,INT_101,30.69
2025-02-20 15:00:00,INT_102,24.45
2025-02-20 15:00:00,INT_103,32.07
2025-02-20 15:00:00,INT_104,29.59
2025-02-20 16:00:00,INT_101,31.86
2025-02-20 16:00:00,INT_102,40.51
2025-02-20 16:00:00,INT_103,27.71
2025-02-20 16:00:00,INT_104,23.07
2025-02-20 17:00:00,INT_101,54.15
2025-02-20 17:00:00,INT_102,48.03
2025-02-20 17:00:00,INT_103,28.48
2025-02-20 17:00:00,INT_104,59.71
2025-02-20 18:00:00,INT_101,38.04
2025-02-20 18:00:00,INT_102,37.55
2025-02-20 18:00:00,INT_103,32.53
2025-02-20 18:00:00,INT_104,33.22
2025-02-20 19:00:00,INT_101,24.95
2025-02-20 19:00:00,INT_102,40.54
2025-02-20 19:00:00,INT_103,46.14
2025-02-20 19:00:00,INT_104,46.51
